donor_id,age_group,gender,name,email,country,donation_type,donation_amount,donation_date,payment_method,newsletter_opt_in,referral_channel,sector,campaign
74eff545-3e65-4603-b8e3-654bfaf14ff0,66-80,Female,Denise Davenport,denise.davenport711@gmail.com,Australia,One-time,16.37,2024-07-24,Cheque,True,Local event,Nonprofit,Jungle Education Project
11df12d7-dd30-4e89-a2f2-35f2e11b868d,30-49,Male,Thomas Romero,thomas.romero259@gmail.com,France,One-time,105.09,2024-01-05,Bank Transfer,True,Word of mouth,Science & Research,Rescue Orphaned Gorillas
00a81de9-d20f-47d0-8465-6d6b81fb18b3,30-49,Female,Jennifer Villa,jennifer.villa107@yahoo.com,USA,One-time,37.21,2024-01-10,Bank Transfer,True,Website,Agriculture,Jungle Education Project
7250ee18-260a-4962-9d81-b7f57d5911c6,30-49,Female,Laurie Duarte,laurie.duarte15@yahoo.com,France,Monthly,110.48,2024-07-15,Credit Card,True,Local event,Retail,Rescue Orphaned Gorillas
de9e3757-5260-401e-aecf-67d2749176f4,66-80,Male,Juan Daniels,juan.daniels466@yahoo.com,UK,One-time,26.59,2023-11-02,Credit Card,True,Newsletter,Real Estate,Reforest the Sanctuary
517400f8-0b2c-482a-a928-8e92c68a152f,30-49,Male,Kenneth Hall,kenneth.hall548@outlook.com,USA,Monthly,44.41,2024-12-13,Paypal,True,Website,Agriculture,Marine Mammal Defense Mission
a6eab79e-d21c-42f8-8ada-4f80a9e782d4,30-49,Female,Roberta Hughes,roberta.hughes960@charitymail.org,Brazil,Monthly,122.68,2025-06-03,Bank Transfer,True,Local event,Arts & Culture,Rescue Orphaned Gorillas
19b17e80-dea4-4e17-94fd-9ad39716108e,66-80,Male,Andrew Shaw,andrew.shaw694@charitymail.org,Germany,Monthly,116.87,2025-03-18,Bank Transfer,True,Social Media,Nonprofit,Defend the Great Apes
def57689-68f4-4bce-a4e7-5e8eb8f21423,30-49,Male,Joseph Bryant,joseph.bryant852@yahoo.com,USA,Monthly,199.59,2024-10-08,Bank Transfer,False,Local event,Hospitality,Defend the Great Apes
65c17795-b155-46bc-9f8d-ed9756abf2f1,30-49,Male,John Costa,john.costa925@charitymail.org,UK,One-time,36.35,2024-10-05,Bank Transfer,False,Social Media,Agriculture,Jungle Education Project
a075e927-5110-4492-b442-7e0b61484bb3,66-80,Male,Samuel Villarreal,samuel.villarreal293@outlook.com,UK,One-time,19.4,2024-11-24,Cheque,False,Social Media,Nonprofit,Marine Mammal Defense Mission
af34cf65-a193-44b2-bc19-e71d118405ad,30-49,Female,Shelia Johnson,shelia.johnson276@hotmail.com,USA,One-time,72.72,2025-04-21,Cheque,True,Social Media,Law,Rescue Orphaned Gorillas
2a96e1e2-7194-4ae2-99ba-d7aedf615a5c,30-49,Male,Dr. Jeffrey Garcia DDS,dr..dds227@gmail.com,France,Monthly,193.4,2024-11-06,Credit Card,True,Online advertising,Real Estate,Defend the Great Apes
6e417d47-5ff5-45ea-9bc4-40f14b1a269b,50-65,Male,Angel Flynn,angel.flynn9@outlook.com,India,One-time,68.27,2023-10-02,Credit Card,False,Newsletter,Environment,Marine Mammal Defense Mission
9c07a751-1437-4509-acd1-586a2b840c67,66-80,Female,Kylie Sparks,kylie.sparks446@outlook.com,USA,One-time,23.03,2025-03-15,Paypal,True,Newsletter,Pharmaceuticals,Reforest the Sanctuary
a34db7c5-760d-4bbb-bb70-b3a124a35cf2,50-65,Female,Cynthia Durham,cynthia.durham869@gmail.com,UK,One-time,15.01,2023-12-20,Paypal,True,Newsletter,Consulting,Reforest the Sanctuary
8beddb12-ad77-482f-89a2-3a89e6b5a92c,50-65,Male,Adam Ballard,adam.ballard205@gmail.com,Brazil,One-time,15.62,2023-10-11,Bank Transfer,False,Online advertising,Retail,Marine Mammal Defense Mission
b0b862ef-6c9f-42b9-b647-8986a3917c99,50-65,Male,Gregory Matthews,gregory.matthews108@yahoo.com,USA,One-time,26.04,2023-12-17,Paypal,False,Social Media,Technology,Habitat for Hope
61a11729-3cb9-4350-9b4d-a0fe7bb38605,50-65,Female,Christina Cruz,christina.cruz647@gmail.com,USA,One-time,33.0,2024-08-09,Bank Transfer,False,Website,Construction,Jungle Education Project
6553867d-a881-4fd3-947d-577bfa5a91ca,30-49,Male,Willie Phillips,willie.phillips773@gmail.com,UK,One-time,25.8,2024-01-04,Bank Transfer,False,Word of mouth,Logistics,Rescue Orphaned Gorillas
bec39a37-9b3d-44bd-a91e-314e0c8e29e3,50-65,Male,Michael Garner,michael.garner269@outlook.com,UK,Monthly,170.47,2024-06-15,Paypal,False,Social Media,Nonprofit,Jungle Education Project
3810ae66-5a31-44cc-8d4b-69a99b689c88,30-49,Male,Dustin Lindsey,dustin.lindsey895@hotmail.com,Finland,One-time,3.14,2024-09-25,Cheque,True,Newsletter,Government,Rescue Orphaned Gorillas
2303f6c6-d69d-42f1-ae4c-84ffa8c01f05,30-49,Female,Megan Le,megan.le91@hotmail.com,Australia,One-time,27.75,2024-09-19,Credit Card,False,Social Media,Logistics,Defend the Great Apes
5d678bb1-945e-42e4-888a-93ec70d9c9f8,50-65,Female,Maria Parker,maria.parker415@charitymail.org,Australia,One-time,38.51,2024-12-04,Paypal,True,Website,Nonprofit,Reforest the Sanctuary
c958e75e-21d5-4971-b367-49b52cf6bf75,30-49,Male,Edward Burgess,edward.burgess433@hotmail.com,Australia,One-time,6.14,2024-07-16,Credit Card,False,Social Media,Retail,Marine Mammal Defense Mission
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,30-49,Female,Ms. Susan Rivas,ms..rivas8@hotmail.com,France,One-time,15.83,2024-06-04,Bank Transfer,False,Word of mouth,Retail,Defend the Great Apes
1346d1a9-f680-4cdb-b7e4-90c71d7bc313,66-80,Male,Paul Morgan,paul.morgan948@hotmail.com,UK,One-time,20.18,2023-09-28,Bank Transfer,False,Website,Law,Marine Mammal Defense Mission
8eac0a33-cdf9-44a7-9882-b5c1f79efd70,50-65,Female,Dr. Misty Whitney,dr..whitney608@gmail.com,Germany,One-time,32.4,2024-03-11,Cheque,False,Word of mouth,Pharmaceuticals,Habitat for Hope
bfbf397b-ac3e-4b0d-9e5b-a13d746cdb77,50-65,Male,Adrian Herrera,adrian.herrera645@gmail.com,Australia,Monthly,100.04,2024-10-21,Cheque,True,Newsletter,Real Estate,Reforest the Sanctuary
78b2b549-3bdb-409e-acc2-16a01bbc91f7,30-49,Female,Samantha Bentley,samantha.bentley822@gmail.com,UK,One-time,18.12,2023-07-06,Cheque,False,Website,Technology,Jungle Education Project
a2a9d4d8-102e-4de5-a5cc-8bf738ab854c,66-80,Female,Kristina Herman,kristina.herman392@outlook.com,New Zealand,Monthly,37.17,2025-02-09,Credit Card,False,Online advertising,Retail,Defend the Great Apes
0986bbeb-f23e-423d-8b9b-d93423c86d30,18-29,Female,Elizabeth Ortiz,elizabeth.ortiz45@yahoo.com,Brazil,Monthly,64.55,2024-01-26,Bank Transfer,False,Local event,Real Estate,Habitat for Hope
5efa9c5b-7421-4f46-a37e-4b0122bae10e,50-65,Female,Anne Clay,anne.clay581@hotmail.com,Germany,One-time,17.88,2024-10-20,Credit Card,True,Word of mouth,Science & Research,Defend the Great Apes
e2aa7a5d-278e-400d-ba02-66efbe055787,66-80,Female,Theresa Barnes,theresa.barnes79@hotmail.com,Germany,Monthly,32.3,2024-04-16,Paypal,True,Newsletter,Law,Rescue Orphaned Gorillas
b0b63bcf-0860-4833-879d-0cdaf396ea37,50-65,Female,Katherine Russell,katherine.russell469@yahoo.com,Germany,One-time,8.83,2024-03-14,Paypal,True,Website,Science & Research,Rescue Orphaned Gorillas
5e09a9ee-af88-4dec-bb1e-143b196f4dfa,30-49,Male,Trevor Foley,trevor.foley711@gmail.com,Germany,One-time,22.32,2024-07-20,Paypal,False,Online advertising,Construction,Defend the Great Apes
d2fe2fde-d918-43e5-b2f2-5eef1f45dbfd,50-65,Male,Ian Sanders Jr.,ian.jr.558@charitymail.org,Germany,One-time,21.79,2024-05-15,Cheque,True,Website,Healthcare,Wildlife Rescue Van Drive
5560db22-c96b-4edb-8cf2-b69b0577aea9,50-65,Female,Maria Harper,maria.harper290@hotmail.com,USA,One-time,18.76,2023-12-13,Cheque,True,Social Media,Nonprofit,Jungle Education Project
961d33ba-3508-43f0-8de0-8fc2c3e15a85,50-65,Male,Justin Jones,justin.jones76@yahoo.com,France,One-time,78.69,2023-11-22,Paypal,False,Word of mouth,Media & Communication,Defend the Great Apes
46fb7bf3-00b9-44a3-9892-40ace68933a9,50-65,Female,Erin Hernandez,erin.hernandez734@outlook.com,Brazil,Monthly,135.17,2025-03-06,Credit Card,False,Local event,Science & Research,Wildlife Rescue Van Drive
ddcf8766-a93b-42cd-9c24-220e2cabd7e7,30-49,Male,Carlos King,carlos.king128@gmail.com,Brazil,One-time,68.88,2023-07-06,Cheque,False,Online advertising,Hospitality,Habitat for Hope
43ef2016-2c9b-462e-840a-3aae52e2afd9,30-49,Male,Richard Young,richard.young592@yahoo.com,USA,One-time,33.23,2023-07-26,Bank Transfer,True,Word of mouth,Energy,Wildlife Rescue Van Drive
5cae9610-c72c-4fe3-b2c2-2a1679eb4168,50-65,Female,Kelly Reese,kelly.reese15@hotmail.com,USA,One-time,19.79,2024-06-27,Paypal,False,Local event,Logistics,Wildlife Rescue Van Drive
e8a3f341-c881-4065-ba2c-98ce0b19f88e,18-29,Female,Kathy Dougherty,kathy.dougherty352@outlook.com,UK,One-time,1.27,2025-03-12,Bank Transfer,False,Newsletter,Logistics,Wildlife Rescue Van Drive
d8e88ebb-7a9e-4eef-bfa3-61be0f9240e1,30-49,Male,Jimmy Maynard,jimmy.maynard74@yahoo.com,Australia,One-time,21.79,2024-04-06,Cheque,False,Website,Healthcare,Habitat for Hope
5275eb94-14ae-4f5c-a636-58c912d0498d,30-49,Female,Katherine Browning,katherine.browning417@yahoo.com,France,Monthly,16.46,2024-09-04,Cheque,False,Website,Science & Research,Jungle Education Project
6182f347-533f-4a72-b64f-a54a8c611654,30-49,Female,Denise Schultz,denise.schultz848@yahoo.com,New Zealand,Monthly,123.46,2025-06-14,Paypal,False,Local event,Arts & Culture,Wildlife Rescue Van Drive
1d4a3d81-b3a7-40e0-8b08-587d1963c26d,30-49,Male,Jesse Jacobs,jesse.jacobs460@charitymail.org,Australia,One-time,72.53,2025-03-02,Cheque,True,Local event,Others,Habitat for Hope
e359eee1-7399-4a47-ae19-1042370bc063,50-65,Male,Randy Le,randy.le807@gmail.com,USA,One-time,16.39,2023-12-02,Bank Transfer,False,Newsletter,Construction,Wildlife Rescue Van Drive
50018b7b-6d40-47f4-9003-2b3518578baf,66-80,Other,Jesse Perry,jesse.perry445@charitymail.org,Brazil,One-time,44.18,2024-10-16,Bank Transfer,True,Social Media,Healthcare,Jungle Education Project
15da705c-d4ef-40aa-975a-81ec112fa612,18-29,Male,Christian Leblanc,christian.leblanc757@hotmail.com,Finland,One-time,5.16,2023-08-25,Bank Transfer,True,Online advertising,Finance/Banking,Jungle Education Project
f4e559e5-9622-4348-8f5a-e9d38e6e5003,50-65,Male,Parker Cain,parker.cain917@yahoo.com,Finland,Monthly,129.1,2024-08-01,Cheque,False,Word of mouth,Arts & Culture,Reforest the Sanctuary
6c4596f6-c012-40ff-b0ed-e303aa53c19c,18-29,Female,Barbara Gomez,barbara.gomez305@hotmail.com,Germany,One-time,8.3,2025-03-13,Paypal,True,Website,Finance/Banking,Wildlife Rescue Van Drive
81e5c9f6-93f2-47cc-9a85-910d5a057c11,30-49,Male,Warren Burke,warren.burke363@outlook.com,UK,One-time,5.39,2023-11-20,Cheque,False,Local event,Consulting,Reforest the Sanctuary
1d691fba-5e18-4b24-8e67-6a01d86a6460,30-49,Male,Danny Rodriguez,danny.rodriguez644@outlook.com,South Africa,Monthly,164.87,2024-12-26,Bank Transfer,True,Local event,Government,Defend the Great Apes
9f294a8b-d184-4c39-8476-7556f97be2dd,30-49,Female,Renee Bruce,renee.bruce777@charitymail.org,UK,One-time,77.23,2024-09-08,Cheque,True,Newsletter,Environment,Habitat for Hope
076979d6-4477-4442-b187-53e6d4578ad9,30-49,Female,Allison Hickman,allison.hickman93@outlook.com,South Africa,One-time,9.42,2023-10-27,Paypal,True,Newsletter,Finance/Banking,Jungle Education Project
24ac2130-deaf-428d-ae70-983801902620,30-49,Male,Eric Morgan,eric.morgan949@charitymail.org,Germany,One-time,20.12,2024-08-04,Cheque,True,Online advertising,Government,Rescue Orphaned Gorillas
87cdb6a1-bf01-4e32-977d-6e7e07d924ce,30-49,Female,Brenda Schultz,brenda.schultz647@gmail.com,UK,One-time,2.46,2023-11-22,Paypal,True,Website,Arts & Culture,Wildlife Rescue Van Drive
f10013a7-c6de-42f0-930a-c1c7b8ba8368,66-80,Female,Glenda Wood,glenda.wood119@yahoo.com,USA,One-time,18.19,2024-08-05,Credit Card,True,Newsletter,Media & Communication,Reforest the Sanctuary
14e286e5-ac89-46bc-8cbd-3c039e2aa4ac,18-29,Female,Amy Moore,amy.moore8@charitymail.org,UK,Monthly,11.17,2024-01-02,Bank Transfer,True,Newsletter,Science & Research,Marine Mammal Defense Mission
832920b7-c143-4426-b72f-871a45ee432d,18-29,Female,Karla Ramos,karla.ramos686@yahoo.com,Brazil,Monthly,42.19,2023-09-09,Credit Card,True,Word of mouth,Healthcare,Habitat for Hope
4ef492c1-aac9-4316-86e5-27537c93f6cc,50-65,Other,Douglas Gregory,douglas.gregory181@gmail.com,USA,One-time,14.46,2023-07-21,Bank Transfer,False,Local event,Media & Communication,Habitat for Hope
c47104c0-3613-4e15-b200-c2614d29d1ab,50-65,Male,Kyle Smith,kyle.smith891@yahoo.com,USA,Monthly,216.94,2023-09-26,Paypal,True,Newsletter,Education,Rescue Orphaned Gorillas
2112507c-2cfa-45b0-ae3f-683abf3c5140,30-49,Other,Garrett Smith,garrett.smith841@hotmail.com,Netherlands,One-time,13.42,2024-03-21,Cheque,False,Word of mouth,Consulting,Wildlife Rescue Van Drive
65a674c2-1273-4a23-9aaa-b32fce6322b6,30-49,Female,Kathryn Whitaker,kathryn.whitaker426@hotmail.com,USA,One-time,93.37,2025-03-08,Paypal,True,Online advertising,Pharmaceuticals,Jungle Education Project
6de59332-9364-43d0-9024-bdc6dcb33df3,30-49,Female,Alicia Morse,alicia.morse310@charitymail.org,Germany,One-time,52.45,2024-08-10,Paypal,False,Local event,Environment,Habitat for Hope
2bffe17b-5324-41fc-b758-dce20556daea,30-49,Female,Jennifer Wilson,jennifer.wilson644@outlook.com,Australia,One-time,2.18,2025-01-23,Paypal,True,Newsletter,Nonprofit,Jungle Education Project
1b19d8b8-d830-4081-afcc-57dd168fae12,50-65,Female,Sandra Gillespie,sandra.gillespie76@hotmail.com,Brazil,One-time,50.97,2023-12-12,Bank Transfer,False,Online advertising,Energy,Marine Mammal Defense Mission
38b8f24e-56ea-47b3-beed-10b64f6e274b,30-49,Male,Joseph Foster,joseph.foster278@charitymail.org,New Zealand,One-time,33.4,2024-02-16,Paypal,True,Website,Real Estate,Reforest the Sanctuary
c6b6e4ad-e7ea-4d5a-b1a3-ac4d828c37e7,30-49,Male,Jordan Wilson,jordan.wilson358@yahoo.com,South Africa,Monthly,30.08,2024-02-28,Credit Card,True,Word of mouth,Logistics,Defend the Great Apes
4187222b-257d-4e52-9a51-65ca3c7c1d85,50-65,Female,Sabrina Briggs,sabrina.briggs454@yahoo.com,UK,One-time,61.93,2023-11-09,Paypal,True,Online advertising,Environment,Rescue Orphaned Gorillas
a0c14035-c5d9-4f51-b387-e1bd2d5972c6,30-49,Male,Philip Rios,philip.rios894@charitymail.org,USA,One-time,27.5,2024-06-13,Bank Transfer,False,Word of mouth,Logistics,Habitat for Hope
a49b1cd9-9082-489b-a1cd-e87fec955f87,18-29,Female,Olivia Cole,olivia.cole674@outlook.com,South Africa,One-time,27.24,2024-09-24,Credit Card,True,Word of mouth,Energy,Habitat for Hope
780b3657-117b-455b-b094-4bdb26a524e3,18-29,Female,Sharon Burton,sharon.burton75@charitymail.org,France,Monthly,74.04,2024-05-06,Paypal,True,Newsletter,Energy,Rescue Orphaned Gorillas
7634c169-4f76-4388-92fe-28bf81e0d489,30-49,Female,Denise Brown,denise.brown438@hotmail.com,Germany,One-time,29.23,2024-05-13,Credit Card,False,Newsletter,Environment,Habitat for Hope
171dabf9-daf4-41a7-ba34-d2e8dd3f7d7e,50-65,Female,Sandra Jones,sandra.jones425@yahoo.com,Canada,One-time,5.51,2024-09-09,Paypal,False,Website,Healthcare,Wildlife Rescue Van Drive
0a8076ec-e558-4e16-bd29-ede9cab4923b,18-29,Male,Joel Spencer,joel.spencer446@charitymail.org,South Africa,Monthly,47.78,2024-05-11,Bank Transfer,True,Local event,Hospitality,Habitat for Hope
f52d4af2-269e-44c9-8059-9b9379c2d2e4,30-49,Female,Marissa Morris,marissa.morris239@gmail.com,Finland,Monthly,71.05,2023-08-02,Credit Card,False,Website,Technology,Defend the Great Apes
a56895c6-812a-4f9b-9596-9802b6dd6257,30-49,Male,Steven Cooper,steven.cooper860@gmail.com,Germany,One-time,8.92,2023-10-22,Bank Transfer,False,Word of mouth,Government,Jungle Education Project
5d286aa4-28a3-4779-9c1c-351785d2d0a6,18-29,Female,Jessica Gonzales,jessica.gonzales89@outlook.com,Brazil,One-time,6.71,2024-03-16,Credit Card,False,Website,Education,Wildlife Rescue Van Drive
a181c85e-ca0a-46ac-8d67-d38e990f0c5b,18-29,Other,Jason Morgan,jason.morgan272@yahoo.com,Germany,One-time,1.69,2024-10-03,Credit Card,True,Online advertising,Energy,Reforest the Sanctuary
da003f16-b946-4bcf-8082-cbb948bddb3e,50-65,Female,Anna Gregory,anna.gregory25@outlook.com,USA,One-time,136.84,2024-10-09,Paypal,True,Newsletter,Nonprofit,Rescue Orphaned Gorillas
eaafe543-2434-4678-a9e2-7ba9952e6abb,50-65,Male,Shane Cook,shane.cook79@charitymail.org,Australia,Monthly,239.83,2024-02-28,Cheque,False,Social Media,Environment,Reforest the Sanctuary
8f158449-4f40-422f-95b0-2530f020e992,50-65,Male,Mr. James Larson,mr..larson818@outlook.com,Brazil,One-time,118.66,2024-03-19,Cheque,True,Word of mouth,Arts & Culture,Reforest the Sanctuary
ff4625af-bd20-463b-b275-b5f3d436a7a8,30-49,Male,Robert Santiago,robert.santiago682@charitymail.org,USA,Monthly,127.73,2024-10-31,Bank Transfer,True,Website,Finance/Banking,Wildlife Rescue Van Drive
4f11d8dc-5cd3-4369-84aa-c1b75ca0c428,50-65,Female,Maria Henderson,maria.henderson925@outlook.com,France,One-time,53.48,2023-10-27,Bank Transfer,False,Website,Consulting,Rescue Orphaned Gorillas
27aa7cbc-2337-4bbc-bffe-77c839feb99c,50-65,Female,Theresa Tucker,theresa.tucker841@gmail.com,UK,One-time,93.5,2023-08-13,Paypal,True,Online advertising,Science & Research,Wildlife Rescue Van Drive
86cac6f4-e238-4e93-bd17-c5e8d5ca69ab,50-65,Female,Ashley Wise,ashley.wise300@outlook.com,France,Monthly,238.14,2023-07-15,Cheque,False,Newsletter,Nonprofit,Rescue Orphaned Gorillas
2e4bebc4-2989-4880-a77d-1be96070b6a1,50-65,Female,Pamela Anderson,pamela.anderson253@charitymail.org,UK,Monthly,81.47,2025-02-14,Paypal,False,Word of mouth,Real Estate,Jungle Education Project
5d42b9e9-692e-47b6-8b2f-6d5c700b5d5f,50-65,Female,Rhonda Martin,rhonda.martin605@yahoo.com,France,One-time,7.46,2024-10-24,Cheque,False,Local event,Hospitality,Rescue Orphaned Gorillas
3be79df4-72ec-416e-88a7-23e9bfa016c2,30-49,Female,Jill Mitchell,jill.mitchell862@gmail.com,USA,One-time,82.56,2024-07-12,Cheque,True,Online advertising,Agriculture,Wildlife Rescue Van Drive
ada58417-5e2a-432d-b1ab-0b56d5c9fdc7,50-65,Female,Rhonda Harrison,rhonda.harrison270@hotmail.com,Germany,One-time,6.79,2025-05-10,Cheque,True,Website,Real Estate,Habitat for Hope
297ca4ff-f75d-499f-ab2d-5b0987079ad4,66-80,Male,Joel Campbell MD,joel.md440@outlook.com,UK,Monthly,105.38,2025-02-04,Paypal,True,Word of mouth,Consulting,Wildlife Rescue Van Drive
5f07c1a5-dfc6-40ce-bb07-fd31a4244f23,30-49,Female,Brenda Wright,brenda.wright443@yahoo.com,USA,One-time,21.45,2024-07-27,Paypal,True,Website,Healthcare,Marine Mammal Defense Mission
290a3abb-c35b-4fea-9578-d70948f9e3d0,50-65,Female,Sarah Rosales,sarah.rosales56@charitymail.org,Australia,One-time,57.9,2024-01-03,Paypal,False,Local event,Logistics,Defend the Great Apes
d11376e0-38d7-4b9a-a916-da57f24823ab,66-80,Male,Charles Kim,charles.kim892@outlook.com,USA,One-time,24.22,2024-05-12,Paypal,True,Website,Construction,Rescue Orphaned Gorillas
62dbc850-3c5b-43a7-9fbb-f0b1808389c8,50-65,Male,Alexander Brown,alexander.brown769@yahoo.com,Canada,One-time,30.53,2025-06-13,Paypal,False,Word of mouth,Environment,Defend the Great Apes
55d596af-a663-42cd-b6f6-dbf1d6d441cc,50-65,Male,Alfred Galvan,alfred.galvan195@charitymail.org,Netherlands,One-time,15.59,2025-01-16,Bank Transfer,False,Online advertising,Hospitality,Habitat for Hope
c24369e7-2387-4af6-94c3-a832b231c60b,30-49,Male,Dustin Gallegos,dustin.gallegos39@yahoo.com,Australia,One-time,11.85,2024-11-14,Paypal,False,Local event,Consulting,Reforest the Sanctuary
2646eaf9-d5c0-444d-b735-262d41843b03,30-49,Male,Aaron Miller,aaron.miller792@hotmail.com,USA,One-time,17.05,2024-07-23,Credit Card,True,Word of mouth,Others,Wildlife Rescue Van Drive
1f317405-4d18-4eba-bcd5-fd7f49c10669,50-65,Female,Kelsey Rodriguez,kelsey.rodriguez243@outlook.com,Netherlands,One-time,19.35,2023-07-22,Bank Transfer,True,Newsletter,Technology,Wildlife Rescue Van Drive
7ff4cec6-e7b7-44c6-9631-2a801c612ec2,30-49,Male,Riley Bryant,riley.bryant597@charitymail.org,Australia,One-time,12.32,2024-08-27,Paypal,True,Website,Consulting,Habitat for Hope
0066853d-6de2-49a1-8a90-cd0c24c173b9,18-29,Male,Jose Allen,jose.allen610@outlook.com,South Africa,One-time,11.57,2024-09-09,Cheque,False,Social Media,Retail,Defend the Great Apes
5c508720-f982-44e0-8603-156a15eacbcf,50-65,Female,Jennifer Beck,jennifer.beck298@yahoo.com,USA,One-time,25.79,2023-08-06,Bank Transfer,True,Online advertising,Pharmaceuticals,Jungle Education Project
df92a621-63f4-469d-8534-a1018ddce719,66-80,Male,Jordan Mcneil,jordan.mcneil479@outlook.com,UK,One-time,4.92,2024-05-26,Bank Transfer,False,Newsletter,Technology,Marine Mammal Defense Mission
114b9547-c9dc-42b8-9b6a-810204287378,18-29,Male,William King,william.king973@outlook.com,Brazil,One-time,7.83,2024-02-25,Credit Card,True,Social Media,Retail,Jungle Education Project
2227219f-551f-4086-81b5-b5cabc3536df,50-65,Female,Lori Ingram,lori.ingram243@gmail.com,France,One-time,25.64,2023-07-20,Paypal,True,Social Media,Environment,Habitat for Hope
fb16f757-76f1-46ab-af47-5b49c775e395,18-29,Male,Robert Thompson,robert.thompson167@hotmail.com,Netherlands,Monthly,34.27,2024-11-07,Credit Card,False,Word of mouth,Technology,Jungle Education Project
